IPv4,#genre#
天津卫视,http://183.11.239.36:808/hls/42/index.m3u8$LR•IPV4『线路35』
宁夏卫视,http://221.2.148.205:8154/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1』
宁夏卫视,http://58.220.219.14:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
宁夏卫视,http://121.19.134.222:808/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』
宁夏卫视,http://123.130.84.106:8154/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路4』
宁夏卫视,http://113.57.93.165:9900/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路5』
宁夏卫视,http://182.92.109.190:1668/migu720/migu720.php?id=nxws$LR•IPV4『线路9』
宁夏卫视,http://123.10.78.208:808/hls/59/index.m3u8$LR•IPV4『线路10』
宁夏卫视,http://42.48.50.232:9002/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路11』
宁夏卫视,http://171.213.196.134:8088/udp/239.93.0.247:5140$LR•IPV4『线路12』
宁夏卫视,http://171.213.196.134:8088/udp/239.93.1.212:5140$LR•IPV4『线路13』
宁夏卫视,http://183.185.129.160:8085/rtp/226.0.2.64:8424$LR•IPV4『线路14』
宁夏卫视,http://183.185.105.197:8082/rtp/226.0.2.64:8424$LR•IPV4『线路15』
宁夏卫视,http://106.53.99.30/公众号【榴芒电视】/proxy/bjyd.php?id=44$LR•IPV4『线路16』
宁夏卫视,http://110.53.52.63:8888/newlive/live/hls/39/live.m3u8$LR•IPV4『线路17』
宁夏卫视,http://183.11.239.36:808/hls/106/index.m3u8$LR•IPV4『线路18』
宁夏卫视,http://120.76.248.139/live/bfgd/4200000118.m3u8$LR•IPV4『线路19』
宁夏卫视,http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8$LR•IPV4『线路23』
宁夏卫视,http://111.61.236.247:9081/hls/51/index.m3u8$LR•IPV4『线路24』
宁夏卫视,http://139.129.231.228:50060/rtp/239.21.1.44:5002$LR•IPV4『线路25』
宁夏卫视,http://120.55.49.231:3095/rtp/233.50.201.57:5140$LR•IPV4『线路26』
宁夏卫视,http://112.101.78.50:9901/tsfile/live/0112_1.m3u8$LR•IPV4『线路27』
宁夏卫视,http://139.196.151.191:2051/rtp/239.45.1.213:5140$LR•IPV4『线路28』
宁夏卫视,http://58.19.43.46:9901/tsfile/live/1003_1.m3u8$LR•IPV4『线路29』
宁夏卫视,http://202.100.46.58:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路30』
宁夏卫视,http://61.138.128.226:19901/tsfile/live/0112_1.m3u8$LR•IPV4『线路31』
宁夏卫视,http://123.154.154.150:9901/tsfile/live/0112_2.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路32』
宁夏卫视,http://58.220.219.14:9901/tsfile/live/0112_1.m3u8$LR•IPV4『线路33』
宁夏卫视,http://202.100.46.58:9901/tsfile/live/1036_1.m3u8$LR•IPV4『线路35』
宁夏卫视,http://175.10.230.91:8081/tsfile/live/0112_1.m3u8$LR•IPV4『线路36』
宁夏卫视,http://110.80.17.38:9901/tsfile/live/0016_1.m3u8$LR•IPV4『线路37』
宁夏卫视,http://223.241.247.214:9901/tsfile/live/0112_1.m3u8$LR•IPV4『线路38』
宁夏卫视,http://222.169.85.8:9901/tsfile/live/0112_1.m3u8$LR•IPV4『线路39』
宁夏卫视,http://58.57.40.22:9901/tsfile/live/1054_1.m3u8$LR•IPV4『线路40』
安多卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226195/index.m3u8$LR•IPV4『线路17』
安徽卫视,http://113.220.234.47:9999/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1』
安徽卫视,http://121.19.134.222:808/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
安徽卫视,http://221.2.148.205:8154/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』
安徽卫视,http://101.66.198.66:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路4』
安徽卫视,http://101.66.198.79:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路5』
安徽卫视,http://101.66.198.234:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路6』
安徽卫视,http://113.57.93.165:9900/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路7』
安徽卫视,http://101.66.199.106:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路8』
安徽卫视,http://123.10.78.208:808/hls/40/index.m3u8$LR•IPV4『线路11』
安徽卫视,http://58.19.244.92:1111/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路12』
安徽卫视,http://218.76.32.193:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路13』
安徽卫视,http://42.48.50.232:9002/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路14』
安徽卫视,http://118.249.23.16:4022/udp/239.76.245.196:1234$LR•IPV4『线路15』
安徽卫视,http://118.249.23.16:4022/udp/239.76.252.196:9000$LR•IPV4『线路16』
安徽卫视,http://171.213.196.134:8088/udp/239.93.1.106:5140$LR•IPV4『线路17』
安徽卫视,http://171.213.196.134:8088/udp/239.93.1.166:5140$LR•IPV4『线路18』
安徽卫视,http://114.228.152.34:8888/rtp/239.49.1.36:6000$LR•IPV4『线路19』
安徽卫视,http://114.228.152.34:8888/rtp/239.49.8.204:6000$LR•IPV4『线路20』
安徽卫视,http://180.119.183.89:8800/rtp/239.49.1.36:6000$LR•IPV4『线路21』
安徽卫视,http://180.119.183.89:8800/rtp/239.49.8.204:6000$LR•IPV4『线路22』
安徽卫视,http://183.185.129.160:8085/rtp/226.0.2.145:9072$LR•IPV4『线路23』
安徽卫视,http://183.185.129.160:8085/rtp/226.0.2.37:8208$LR•IPV4『线路24』
安徽卫视,http://183.185.105.197:8082/rtp/226.0.2.145:9072$LR•IPV4『线路25』
安徽卫视,http://183.185.105.197:8082/rtp/226.0.2.37:8208$LR•IPV4『线路26』
安徽卫视,http://121.227.243.195:7766/rtp/239.49.1.36:6000$LR•IPV4『线路27』
安徽卫视,http://121.227.243.195:7766/rtp/239.49.8.204:6000$LR•IPV4『线路28』
安徽卫视,http://49.67.96.109:55555/rtp/239.49.1.36:6000$LR•IPV4『线路29』
安徽卫视,http://49.67.96.109:55555/rtp/239.49.8.204:6000$LR•IPV4『线路30』
安徽卫视,http://119.32.12.32:2901/udp/224.1.100.66:11111$LR•IPV4『线路31』
安徽卫视,http://106.53.99.30/公众号【榴芒电视】/proxy/bjyd.php?id=42$LR•IPV4『线路32』
安徽卫视,http://111.160.17.2:59901/tsfile/live/0001_32.m3u8$LR•IPV4『线路33』
安徽卫视,http://110.53.52.63:8888/newlive/live/hls/24/live.m3u8$LR•IPV4『线路34』
安徽卫视,http://111.160.17.2:59901/tsfile/live/0001_32.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路35』
安徽卫视,http://183.11.239.36:808/hls/40/index.m3u8$LR•IPV4『线路36』
安徽卫视,http://120.76.248.139/live/bfgd/4200000096.m3u8$LR•IPV4『线路37』
山东卫视,http://121.19.134.222:808/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1』
山东卫视,http://123.130.84.106:8154/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
山东卫视,http://221.2.148.205:8154/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』
山东卫视,http://101.66.198.66:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路4』
山东卫视,http://101.66.198.79:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路5』
山东卫视,http://101.66.198.234:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路6』
山东卫视,http://101.66.199.106:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路7』
山东卫视,http://101.66.199.136:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路8』
山东卫视,http://182.92.109.190:1668/migu720/migu720.php?id=sdws$LR•IPV4『线路12』
山东卫视,http://123.10.78.208:808/hls/39/index.m3u8$LR•IPV4『线路13』
山东卫视,http://58.19.244.92:1111/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路14』
山东卫视,http://218.76.32.193:9901/tsfile/live/0131_2.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路15』
山东卫视,http://42.48.50.232:9002/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路16』
山东卫视,http://118.249.23.16:4022/udp/239.76.246.195:1234$LR•IPV4『线路17』
山东卫视,http://118.249.23.16:4022/udp/239.76.253.195:9000$LR•IPV4『线路18』
山东卫视,http://171.213.196.134:8088/udp/239.93.0.168:5140$LR•IPV4『线路19』
山东卫视,http://171.213.196.134:8088/udp/239.93.0.229:5140$LR•IPV4『线路20』
山东卫视,http://114.228.152.34:8888/rtp/239.49.1.37:6000$LR•IPV4『线路21』
山东卫视,http://114.228.152.34:8888/rtp/239.49.8.146:6000$LR•IPV4『线路22』
山东卫视,http://180.119.183.89:8800/rtp/239.49.1.37:6000$LR•IPV4『线路23』
山东卫视,http://180.119.183.89:8800/rtp/239.49.8.146:6000$LR•IPV4『线路24』
山东卫视,http://183.185.129.160:8085/rtp/226.0.2.149:9104$LR•IPV4『线路25』
山东卫视,http://183.185.129.160:8085/rtp/226.0.2.51:8320$LR•IPV4『线路26』
山东卫视,http://183.185.105.197:8082/rtp/226.0.2.149:9104$LR•IPV4『线路27』
山东卫视,http://183.185.105.197:8082/rtp/226.0.2.51:8320$LR•IPV4『线路28』
山东卫视,http://121.227.243.195:7766/rtp/239.49.1.37:6000$LR•IPV4『线路29』
山东卫视,http://121.227.243.195:7766/rtp/239.49.8.146:6000$LR•IPV4『线路30』
山东卫视,http://49.67.96.109:55555/rtp/239.49.1.37:6000$LR•IPV4『线路31』
山东卫视,http://49.67.96.109:55555/rtp/239.49.8.146:6000$LR•IPV4『线路32』
山东卫视,http://119.32.12.32:2901/udp/224.1.100.50:11111$LR•IPV4『线路33』
山东卫视,http://106.53.99.30/公众号【榴芒电视】/proxy/bjyd.php?id=29$LR•IPV4『线路34』
山东卫视,http://110.53.52.63:8888/newlive/live/hls/29/live.m3u8$LR•IPV4『线路36』
山东卫视,http://183.11.239.36:808/hls/43/index.m3u8$LR•IPV4『线路37』
山东卫视,http://120.76.248.139/live/bfgd/4200000099.m3u8$LR•IPV4『线路38』
山东卫视,http://111.14.181.15:9901/tsfile/live/0131_1.m3u8?key=tvbox6_com&playlive=1&authid=0$LR•IPV4『线路39』
广东体育,http://111.221.137.154:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路1』
广东体育,http://218.17.196.234:9901/tsfile/live/1001_1.m3u8$LR•IPV4『线路2』
广东体育,http://119.32.12.32:2901/udp/224.1.100.34:11111$LR•IPV4『线路3』
广东体育,http://183.11.239.36:808/hls/2/index.m3u8$LR•IPV4『线路4』
广东体育,http://120.238.94.10:9901/tsfile/live/1012_1.m3u8$LR•IPV4『线路8』
广东体育,http://120.77.205.62:8087/rtp/239.77.0.112:5146$LR•IPV4『线路9』
广东体育,http://121.33.239.242:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路10』
广东体育,http://120.77.205.62:8087/rtp/239.77.0.168:5146$LR•IPV4『线路11』
广东体育,http://218.13.170.98:9901/tsfile/live/0019_1.m3u8$LR•IPV4『线路12』
广东体育,http://14.112.86.85:4022/udp/239.77.0.112:5146$LR•IPV4『线路14』
广东体育,http://218.15.214.115:10000/udp/239.77.0.112:5146$LR•IPV4『线路16』
广东体育,http://14.112.86.85:4022/udp/239.77.0.168:5146$LR•IPV4『线路17』
广东体育,http://113.65.9.137:4014/udp/239.77.0.6:5146$LR•IPV4『线路18』
广东体育,http://183.7.123.198:4000/udp/239.77.0.112:5146$LR•IPV4『线路19』
广东体育,http://113.65.9.137:4014/udp/239.77.0.112:5146$LR•IPV4『线路20』
广东体育,http://120.77.205.62:8087/rtp/239.77.1.97:5146$LR•IPV4『线路21』
广东卫视,http://58.220.219.14:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1』
广东卫视,http://121.19.134.222:808/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
广东卫视,http://123.130.84.106:8154/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』
广东卫视,http://221.2.148.205:8154/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路4』
广东卫视,http://101.66.198.66:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路5』
广东卫视,http://101.66.198.79:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路6』
广东卫视,http://101.66.198.234:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路7』
广东卫视,http://113.57.93.165:9900/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路8』
广东卫视,http://182.92.109.190:1668/migu720/migu720.php?id=gdws$LR•IPV4『线路13』
广东卫视,http://123.10.78.208:808/hls/51/index.m3u8$LR•IPV4『线路14』
广东卫视,http://58.19.244.92:1111/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路15』
广东卫视,http://218.76.32.193:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路16』
广东卫视,http://42.48.50.232:9002/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路17』
广东卫视,http://118.249.23.16:4022/udp/239.76.245.189:1234$LR•IPV4『线路18』
广东卫视,http://118.249.23.16:4022/udp/239.76.252.189:9000$LR•IPV4『线路19』
广东卫视,http://171.213.196.134:8088/udp/239.93.0.181:5140$LR•IPV4『线路20』
广东卫视,http://171.213.196.134:8088/udp/239.93.0.201:5140$LR•IPV4『线路21』
广东卫视,http://114.228.152.34:8888/rtp/239.49.1.39:6000$LR•IPV4『线路22』
广东卫视,http://114.228.152.34:8888/rtp/239.49.8.143:6000$LR•IPV4『线路23』
广东卫视,http://180.119.183.89:8800/rtp/239.49.1.39:6000$LR•IPV4『线路24』
广东卫视,http://180.119.183.89:8800/rtp/239.49.8.143:6000$LR•IPV4『线路25』
广东卫视,http://183.185.129.160:8085/rtp/226.0.2.146:9080$LR•IPV4『线路26』
广东卫视,http://183.185.129.160:8085/rtp/226.0.2.45:8272$LR•IPV4『线路27』
广东卫视,http://183.185.105.197:8082/rtp/226.0.2.146:9080$LR•IPV4『线路28』
广东卫视,http://183.185.105.197:8082/rtp/226.0.2.45:8272$LR•IPV4『线路29』
广东卫视,http://121.227.243.195:7766/rtp/239.49.1.39:6000$LR•IPV4『线路30』
广东卫视,http://121.227.243.195:7766/rtp/239.49.8.143:6000$LR•IPV4『线路31』
广东卫视,http://49.67.96.109:55555/rtp/239.49.1.39:6000$LR•IPV4『线路32』
广东卫视,http://49.67.96.109:55555/rtp/239.49.8.143:6000$LR•IPV4『线路33』
广东卫视,http://119.32.12.32:2901/udp/224.1.100.96:11111$LR•IPV4『线路35』
广东卫视,http://106.53.99.30/公众号【榴芒电视】/proxy/bjyd.php?id=25$LR•IPV4『线路36』
广东卫视,http://60.223.224.176:8888/newlive/live/hls/20/live.m3u8$LR•IPV4『线路37』
广东卫视,http://111.160.17.2:59901/tsfile/live/0001_48.m3u8$LR•IPV4『线路38』
广东卫视,http://110.53.52.63:8888/newlive/live/hls/20/live.m3u8$LR•IPV4『线路39』
广东卫视,http://111.160.17.2:59901/tsfile/live/0001_48.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路40』
广东卫视,http://116.9.204.242:9901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1』
广东卫视,http://183.11.239.36:808/hls/80/index.m3u8$LR•IPV4『线路2』
广东卫视,http://120.76.248.139/live/bfgd/4200000092.m3u8$LR•IPV4『线路3』
广东卫视,http://112.101.78.50:9901/tsfile/live/0125_1.m3u8$LR•IPV4『线路14』
广东卫视,http://120.238.94.10:9901/tsfile/live/1008_1.m3u8$LR•IPV4『线路16』
广东卫视,http://60.12.183.46:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路19』
广东卫视,http://113.57.111.4:1111/tsfile/live/1022_1.m3u8$LR•IPV4『线路21』
广东卫视,http://113.25.252.226:9901/tsfile/live/0125_1.m3u8$LR•IPV4『线路22』
广东卫视,http://58.220.219.14:9901/tsfile/live/0125_1.m3u8$LR•IPV4『线路23』
广东卫视,http://61.138.128.226:19901/tsfile/live/0125_1.m3u8$LR•IPV4『线路24』
广东卫视,http://220.170.241.204:9901/tsfile/live/0125_1.m3u8$LR•IPV4『线路25』
广东卫视,http://59.48.75.130:3052/tsfile/live/0121_1.m3u8$LR•IPV4『线路26』
广东卫视,http://116.9.204.242:9901/tsfile/live/0125_2.m3u8$LR•IPV4『线路27』
广东卫视,http://219.145.93.74:9999/tsfile/live/1006_1.m3u8$LR•IPV4『线路28』
广东卫视,http://175.10.230.91:8081/tsfile/live/0125_1.m3u8$LR•IPV4『线路29』
广东卫视,http://117.27.190.42:9998/tsfile/live/23270_1.m3u8$LR•IPV4『线路30』
广东卫视,http://61.156.228.12:8154/tsfile/live/0125_1.m3u8$LR•IPV4『线路31』
广东卫视,http://223.241.247.214:9901/tsfile/live/1011_1.m3u8$LR•IPV4『线路32』
广东卫视,http://202.100.46.58:9901/tsfile/live/1023_1.m3u8$LR•IPV4『线路33』
广东卫视,http://111.14.181.15:9901/tsfile/live/0125_1.m3u8$LR•IPV4『线路34』
广东卫视,http://39.164.160.249:9901/tsfile/live/0125_1.m3u8$LR•IPV4『线路35』
广东卫视,http://58.19.43.46:9901/tsfile/live/1039_1.m3u8$LR•IPV4『线路36』
广东卫视,http://183.94.1.118:8801/tsfile/live/0125_1.m3u8$LR•IPV4『线路37』
广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8$LR•IPV4『线路38』
广东卫视,http://58.57.40.22:9901/tsfile/live/1039_1.m3u8$LR•IPV4『线路39』
广东卫视,http://60.12.183.46:9901/tsfile/live/0107_1.m3u8$LR•IPV4『线路40』
广东少儿,http://119.122.214.182:4022/udp/239.77.0.250:5146$LR•IPV4『线路2』
广东少儿,http://113.109.248.232:9999/udp/239.77.0.250:5146$LR•IPV4『线路3』
广东少儿,http://61.144.103.154:8090/udp/239.77.0.250:5146$LR•IPV4『线路5』
广东少儿,http://14.117.234.37:9000/udp/239.77.0.250:5146$LR•IPV4『线路6』
广东少儿,http://121.33.239.242:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路11』
广东影视,http://113.109.248.232:9999/udp/239.77.0.217:5146$LR•IPV4『线路2』
广东影视,http://171.108.239.99:8181/tsfile/live/1002_1.m3u8?key=txiptv$LR•IPV4『线路3』
广东影视,http://58.252.12.164:8000/udp/239.77.0.217:5146$LR•IPV4『线路4』
广东影视,http://171.108.239.99:8181/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路5』
广东影视,http://171.108.239.98:8181/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路6』
广东影视,http://119.122.214.182:4022/udp/239.77.0.217:5146$LR•IPV4『线路7』
广东影视,http://171.108.239.80:8181/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路8』
广东影视,http://14.117.234.37:9000/udp/239.77.0.217:5146$LR•IPV4『线路9』
广东影视,http://121.33.239.242:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路14』
广东民生,http://116.23.96.160:50000/udp/239.77.0.225:5146$LR•IPV4『线路2』
广东民生,http://119.122.214.182:4022/udp/239.77.0.225:5146$LR•IPV4『线路3』
广东民生,http://113.109.248.232:9999/udp/239.77.0.225:5146$LR•IPV4『线路4』
广东民生,http://58.252.12.164:8000/udp/239.77.0.225:5146$LR•IPV4『线路5』
广东民生,http://183.11.239.36:808/hls/18/index.m3u8$LR•IPV4『线路6』
广东民生,http://121.33.239.242:9901/tsfile/live/1003_1.m3u8$LR•IPV4『线路8』
广东民生,http://14.112.86.85:4022/udp/239.77.0.225:5146$LR•IPV4『线路9』
广东民生,http://113.65.9.137:4014/udp/239.77.0.5:5146$LR•IPV4『线路10』
广东民生,http://120.77.205.62:8087/rtp/239.77.0.5:5146$LR•IPV4『线路15』
广东民生,http://14.155.191.98:4022/udp/239.77.0.225:5146$LR•IPV4『线路28』
广东民生,http://120.77.205.62:8087/rtp/239.77.0.225:5146$LR•IPV4『线路31』
广东民生,http://121.33.239.242:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路37』
广东民生,http://14.117.233.59:9000/udp/239.77.0.225:5146$LR•IPV4『线路40』
广东珠江,http://14.212.185.27:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路2』
广东珠江,http://119.122.214.182:4022/udp/239.77.0.1:5146$LR•IPV4『线路4』
广东珠江,http://113.109.248.232:9999/udp/239.77.0.1:5146$LR•IPV4『线路5』
广东珠江,http://120.238.84.44:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路6』
广东珠江,http://14.117.234.37:9000/udp/239.77.0.1:5146$LR•IPV4『线路7』
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8$LR•IPV4『线路8』
广东珠江,http://58.252.12.164:8000/udp/239.77.0.1:5146$LR•IPV4『线路9』
广东珠江,http://120.238.94.10:9901/tsfile/live/1009_1.m3u8$LR•IPV4『线路18』
广东综艺,http://58.252.12.164:8000/rtp/239.77.0.245:5146$LR•IPV4『线路1』
广东综艺,http://113.109.248.232:9999/rtp/239.77.0.245:5146$LR•IPV4『线路2』
广东综艺,http://119.122.214.182:4022/rtp/239.77.0.245:5146$LR•IPV4『线路3』
广东综艺,http://61.144.103.154:8090/rtp/239.77.0.245:5146$LR•IPV4『线路4』
广东综艺,http://14.117.234.37:9000/rtp/239.77.0.245:5146$LR•IPV4『线路5』
广州影视,http://171.38.24.191:8181/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
广州影视,http://61.144.103.154:8090/udp/239.253.43.73:5146$LR•IPV4『线路3』
广州影视,http://58.252.12.164:8000/udp/239.253.43.73:5146$LR•IPV4『线路4』
广州影视,http://113.109.248.232:9999/udp/239.253.43.73:5146$LR•IPV4『线路5』
广州影视,http://119.122.214.182:4022/udp/239.253.43.73:5146$LR•IPV4『线路6』
广州影视,http://14.112.86.85:4022/udp/239.253.43.73:5146$LR•IPV4『线路12』
广州影视,http://120.77.205.62:8087/rtp/239.253.43.73:5146$LR•IPV4『线路19』
广州影视,http://120.77.205.62:8087/rtp/239.253.43.68:5146$LR•IPV4『线路29』
广州影视,http://14.117.233.59:9000/udp/239.253.43.73:5146$LR•IPV4『线路30』
广州新闻,http://113.109.248.232:9999/udp/239.253.43.72:5146$LR•IPV4『线路3』
广州新闻,http://58.252.12.164:8000/udp/239.253.43.72:5146$LR•IPV4『线路4』
广州新闻,http://119.122.214.182:4022/udp/239.253.43.72:5146$LR•IPV4『线路5』
广州新闻,http://119.32.12.32:2901/udp/224.1.100.38:11111$LR•IPV4『线路6』
广州新闻,http://125.89.163.44:8888/udp/239.253.43.72:5146$LR•IPV4『线路8』
广州新闻,http://14.117.233.59:9000/udp/239.253.43.72:5146$LR•IPV4『线路23』
广州综合,http://119.32.12.32:2901/udp/224.1.100.36:11111$LR•IPV4『线路4』
广州综合,http://120.77.205.62:8087/rtp/239.253.43.66:5146$LR•IPV4『线路20』
广州综合,http://14.117.233.59:9000/udp/239.253.43.71:5146$LR•IPV4『线路28』
广州综合,http://14.112.86.85:4022/udp/239.253.43.71:5146$LR•IPV4『线路34』
广州综合,http://120.77.205.62:8087/rtp/239.253.43.71:5146$LR•IPV4『线路37』
广西卫视,http://121.19.134.222:808/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路1』
广西卫视,http://123.130.84.106:8154/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路2』
广西卫视,http://221.2.148.205:8154/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路3』
广西卫视,http://113.57.93.165:9900/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路4』
广西卫视,http://182.92.109.190:1668/migu720/migu720.php?id=gxws$LR•IPV4『线路8』
广西卫视,http://123.10.78.208:808/hls/52/index.m3u8$LR•IPV4『线路9』
广西卫视,http://218.76.32.193:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路10』
广西卫视,http://42.48.50.232:9002/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路11』
广西卫视,http://118.249.23.16:4022/udp/239.76.254.54:9000$LR•IPV4『线路12』
广西卫视,http://171.213.196.134:8088/udp/239.93.42.46:5140$LR•IPV4『线路13』
广西卫视,http://171.213.196.134:8088/udp/239.93.1.203:5140$LR•IPV4『线路14』
广西卫视,http://114.228.152.34:8888/rtp/239.49.1.40:6000$LR•IPV4『线路15』
广西卫视,http://180.119.183.89:8800/rtp/239.49.1.40:6000$LR•IPV4『线路16』
广西卫视,http://183.185.129.160:8085/rtp/226.0.2.46:8280$LR•IPV4『线路17』
广西卫视,http://183.185.129.160:8085/rtp/226.0.2.231:9760$LR•IPV4『线路18』
广西卫视,http://183.185.105.197:8082/rtp/226.0.2.46:8280$LR•IPV4『线路19』
广西卫视,http://183.185.105.197:8082/rtp/226.0.2.231:9760$LR•IPV4『线路20』
广西卫视,http://121.227.243.195:7766/rtp/239.49.1.40:6000$LR•IPV4『线路21』
广西卫视,http://49.67.96.109:55555/rtp/239.49.1.40:6000$LR•IPV4『线路22』
广西卫视,http://119.32.12.32:2901/udp/224.1.100.110:11111$LR•IPV4『线路23』
广西卫视,http://106.53.99.30/公众号【榴芒电视】/proxy/bjyd.php?id=37$LR•IPV4『线路24』
广西卫视,http://111.160.17.2:59901/tsfile/live/0001_44.m3u8$LR•IPV4『线路25』
广西卫视,http://110.53.52.63:8888/newlive/live/hls/25/live.m3u8$LR•IPV4『线路26』
广西卫视,http://111.160.17.2:59901/tsfile/live/0001_44.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路27』
广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路28』
广西卫视,http://183.11.239.36:808/hls/56/index.m3u8$LR•IPV4『线路29』
